"PermitNumber","PermitteeName","PermitTypeID","PermitIssueDateFrom","IssuedWorkStartDate","IssuedWorkEndDate","PermitHouseNumber","OnStreetName","FromStreetName","ToStreetName","RoadWayType","SideWalkType","Status","BoroughName","SpecificLocation","CraneType","EquipmentType",
"B022019196B55","PRESTIGE CONSTRUCTION NY LLC","'0204","7/15/2019 10:19:34 PM","7/15/2019 10:19:34 PM","10/11/2019 11:59:59 PM","'","CLARENDON ROAD","EAST   22 STREET","EAST   23 STREET","","","ACTIVE","BROOKLYN","","","Bobcat",
"B022019196B54","PRESTIGE CONSTRUCTION NY LLC","'0221","7/15/2019 10:19:34 PM","7/15/2019 10:19:34 PM","10/11/2019 11:59:59 PM","'","CLARENDON ROAD","EAST   22 STREET","EAST   23 STREET","","","ACTIVE","BROOKLYN","","","",
"B022019196B53","PRESTIGE CONSTRUCTION NY LLC","'0215","7/15/2019 10:19:33 PM","7/15/2019 10:19:33 PM","8/12/2019 11:59:59 PM","'","CLARENDON ROAD","EAST   22 STREET","EAST   23 STREET","","","ACTIVE","BROOKLYN","","","",
"B022019196B52","PRESTIGE CONSTRUCTION NY LLC","'0214","7/15/2019 10:19:33 PM","7/15/2019 10:19:33 PM","10/11/2019 11:59:59 PM","'","CLARENDON ROAD","EAST   22 STREET","EAST   23 STREET","","","ACTIVE","BROOKLYN","","","",
"B022019196B51","PRESTIGE CONSTRUCTION NY LLC","'0211","7/15/2019 10:19:32 PM","7/15/2019 10:19:32 PM","10/11/2019 11:59:59 PM","'","CLARENDON ROAD","EAST   22 STREET","EAST   23 STREET","","","ACTIVE","BROOKLYN","","","",
"B022019196B50","PRESTIGE CONSTRUCTION NY LLC","'0208","7/15/2019 10:19:32 PM","7/15/2019 10:19:32 PM","10/11/2019 11:59:59 PM","'","CLARENDON ROAD","EAST   22 STREET","EAST   23 STREET","","","ACTIVE","BROOKLYN","","","",
"B022019196B49","PRESTIGE CONSTRUCTION NY LLC","'0202","7/15/2019 10:19:31 PM","7/15/2019 10:19:31 PM","10/11/2019 11:59:59 PM","'","CLARENDON ROAD","EAST   22 STREET","EAST   23 STREET","","","ACTIVE","BROOKLYN","","","",
"B022019196B48","PRESTIGE CONSTRUCTION NY LLC","'0201","7/15/2019 10:19:31 PM","7/15/2019 10:19:31 PM","10/11/2019 11:59:59 PM","'","CLARENDON ROAD","EAST   22 STREET","EAST   23 STREET","","","ACTIVE","BROOKLYN","","","",
"Q162019196A83","SAFEWAY SERVICES CORP","'1600","7/15/2019 10:18:00 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'"," 130 AVENUE"," 226 STREET"," 227 STREET","","","ACTIVE","QUEENS","","","",
"B162019196B33","SAFEWAY SERVICES CORP","'1601","7/15/2019 10:17:34 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","PROSPECT AVENUE","  10 AVENUE","  11 AVENUE","","","ACTIVE","BROOKLYN","","","",
"Q012019196C59","24 SEVEN PLUMBING INC.","'0115P","7/15/2019 9:43:15 PM","7/15/2019 9:43:15 PM","8/13/2019 11:59:59 PM","'","BEACH   72 STREET","BURCHELL AVENUE","ELIZABETH AVENUE","","","ACTIVE","QUEENS","","","",
"Q192019196A02","CONSOLIDATED EDISON","'1901","7/15/2019 9:30:25 PM","7/15/2019 9:30:25 PM","10/12/2019 11:59:59 PM","'","  57 STREET","  43 AVENUE","ROOSEVELT AVENUE","","","ACTIVE","QUEENS","","","",
"Q042019196A50","GEO USA CONSTRUCTION, INC.","'0401","7/15/2019 9:12:13 PM","7/15/2019 9:12:13 PM","8/13/2019 11:59:59 PM","'","COLLEGE POINT BOULEVARD","  41 AVENUE","  41 ROAD","","","ACTIVE","QUEENS","","","",
"B042019196A37","LOJA'S CONTRACTING CORP.","'0405","7/15/2019 8:57:34 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","LORIMER STREET","HARRISON AVENUE","THROOP AVENUE","","","ACTIVE","BROOKLYN","","","",
"B022019196B47","LOJA'S CONTRACTING CORP.","'0214","7/15/2019 8:57:33 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","LORIMER STREET","HARRISON AVENUE","THROOP AVENUE","","","ACTIVE","BROOKLYN","","","",
"B012019196D80","LOJA'S CONTRACTING CORP.","'0118","7/15/2019 8:57:33 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","LORIMER STREET","HARRISON AVENUE","THROOP AVENUE","","","ACTIVE","BROOKLYN","","","",
"Q042019196A49","VCASA CONSTRUCTION INC","'0401","7/15/2019 8:47:03 PM","7/15/2019 8:47:03 PM","7/31/2019 11:59:59 PM","'","  96 STREET","  51 AVENUE","CHRISTIE AVENUE","","","ACTIVE","QUEENS","","","",
"B192019196A07","CONSOLIDATED EDISON","'1902","7/15/2019 8:39:18 PM","7/15/2019 8:39:18 PM","10/12/2019 11:59:59 PM","'","SARATOGA AVENUE","MARION STREET","SUMPTER STREET","","","ACTIVE","BROOKLYN","","","",
"B162019196B32","D & N SERVICES, INC.","'1600","7/15/2019 8:24:01 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","SUMMIT STREET","HENRY STREET","HICKS STREET","","","ACTIVE","BROOKLYN","","","",
"M162019196A70","D & N SERVICES, INC.","'1601","7/15/2019 8:24:00 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","EAST   97 STREET","MADISON AVENUE","PARK AVENUE","","","ACTIVE","MANHATTAN","","","",
"B162019196B31","D & N SERVICES, INC.","'1600","7/15/2019 8:24:00 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","ASTER COURT","EVERETT AVENUE","FLORENCE AVENUE","","","ACTIVE","BROOKLYN","","","",
"X162019196A38","WP BLUESTONE, INC.","'1600","7/15/2019 8:02:34 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","YOUNG AVENUE","ADEE AVENUE","EAST GUN HILL ROAD","","","ACTIVE","BRONX","","","",
"M192019196A03","CONSOLIDATED EDISON","'1903","7/15/2019 7:42:09 PM","7/15/2019 7:42:09 PM","10/12/2019 11:59:59 PM","'","WEST   24 STREET","   7 AVENUE","   8 AVENUE","","","ACTIVE","MANHATTAN","201913054 ","","Steam Stack",
"B162019196B30","D & D CARTING CO., INC.","'1600","7/15/2019 7:37:34 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","EAST   11 STREET","CORTELYOU ROAD","SLOCUM PLACE","","","ACTIVE","BROOKLYN","PICO RENOVATIONS ","","",
"X022019196A33","KODRA CONSTRUCTION CORP.","'0204","7/15/2019 7:36:02 PM","7/16/2019 12:00:00 AM","10/10/2019 11:59:59 PM","'","CLAFLIN AVENUE","EAMES PLACE","WEST  195 STREET","","","ACTIVE","BRONX","","","Maintain Fence",
"X012019196A80","KODRA CONSTRUCTION CORP.","'0132","7/15/2019 7:36:02 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","CLAFLIN AVENUE","EAMES PLACE","WEST  195 STREET","","","ACTIVE","BRONX","","","",
"B042019196A36","YU HUA CONSTRUCTION CORP.","'0403","7/15/2019 7:13:00 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","WEST    3 STREET","APPLEGATE COURT","AVENUE T","","","ACTIVE","BROOKLYN","","","",
"B022019196B46","YU HUA CONSTRUCTION CORP.","'0215","7/15/2019 7:12:59 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","WEST    3 STREET","APPLEGATE COURT","AVENUE T","","","ACTIVE","BROOKLYN","","","",
"B022019196B45","YU HUA CONSTRUCTION CORP.","'0208","7/15/2019 7:12:59 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","WEST    3 STREET","APPLEGATE COURT","AVENUE T","","","ACTIVE","BROOKLYN","","","",
"B012019196D79","YU HUA CONSTRUCTION CORP.","'0118","7/15/2019 7:12:59 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","WEST    3 STREET","APPLEGATE COURT","AVENUE T","","","ACTIVE","BROOKLYN","","","",
"B042019196A35","YU HUA CONSTRUCTION CORP.","'0403","7/15/2019 7:11:51 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","WEST    3 STREET","APPLEGATE COURT","AVENUE T","","","ACTIVE","BROOKLYN","","","",
"B022019196B44","YU HUA CONSTRUCTION CORP.","'0215","7/15/2019 7:11:51 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","WEST    3 STREET","APPLEGATE COURT","AVENUE T","","","ACTIVE","BROOKLYN","","","",
"B022019196B43","YU HUA CONSTRUCTION CORP.","'0208","7/15/2019 7:11:50 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","WEST    3 STREET","APPLEGATE COURT","AVENUE T","","","ACTIVE","BROOKLYN","","","",
"B012019196D78","YU HUA CONSTRUCTION CORP.","'0118","7/15/2019 7:11:50 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","WEST    3 STREET","APPLEGATE COURT","AVENUE T","","","ACTIVE","BROOKLYN","","","",
"Q042019196A48","YU HUA CONSTRUCTION CORP.","'0401","7/15/2019 7:11:03 PM","7/16/2019 12:00:00 AM","8/14/2019 11:59:59 PM","'","THOMSON AVENUE","  30 PLACE","  31 STREET","","","ACTIVE","QUEENS","","","",
"M022019196D01","STRUCTURAL SYSTEMS INC.","'0204","7/15/2019 7:04:38 PM","7/17/2019 12:00:00 AM","7/31/2019 11:59:59 PM","'","VARICK STREET","BROOME STREET","WATTS STREET","","","ACTIVE","MANHATTAN","","","KNUCKLEBOOM",
"M022019196D00","STRUCTURAL SYSTEMS INC.","'0215","7/15/2019 7:04:37 PM","7/17/2019 12:00:00 AM","7/31/2019 11:59:59 PM","'","VARICK STREET","BROOME STREET","WATTS STREET","","","ACTIVE","MANHATTAN","","","",
"M022019196C99","STRUCTURAL SYSTEMS INC.","'0211","7/15/2019 7:04:37 PM","7/17/2019 12:00:00 AM","7/31/2019 11:59:59 PM","'","VARICK STREET","BROOME STREET","WATTS STREET","","","ACTIVE","MANHATTAN","","","",
"B192019196A06","CONSOLIDATED EDISON","'1901","7/15/2019 6:52:31 PM","7/15/2019 6:52:31 PM","10/12/2019 11:59:59 PM","'","UTICA AVENUE","BEVERLY ROAD","TILDEN AVENUE","","","ACTIVE","BROOKLYN","","","",
"M022019196C98","TPH-PROJECT SERVICES, LLC","'0215","7/15/2019 6:39:18 PM","7/20/2019 12:00:00 AM","7/21/2019 11:59:59 PM","'","WEST   11 STREET","   6 AVENUE","   7 AVENUE","","","ACTIVE","MANHATTAN","","","",
"M022019196C97","TPH-PROJECT SERVICES, LLC","'0211","7/15/2019 6:39:18 PM","7/20/2019 12:00:00 AM","7/21/2019 11:59:59 PM","'","WEST   11 STREET","   6 AVENUE","   7 AVENUE","","","ACTIVE","MANHATTAN","","","",
"M022019196C96","TPH-PROJECT SERVICES, LLC","'0203","7/15/2019 6:39:17 PM","7/20/2019 12:00:00 AM","7/21/2019 11:59:59 PM","'","WEST   11 STREET","   6 AVENUE","   7 AVENUE","","","ACTIVE","MANHATTAN","","Main - Mobile","",
"Q162019196A82","REGENCY RECYCLING CORP.","'1600","7/15/2019 6:37:18 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","  54 STREET","NYCTA SUBWAY","QUEENS BOULEVARD","","","ACTIVE","QUEENS","43-19 54th st ","","",
"M022019196C95","EJM CONSULTING, LLC","'0215","7/15/2019 6:35:08 PM","7/25/2019 12:00:00 AM","7/30/2019 11:59:59 PM","'","CARMINE STREET","   7 AVENUE SOUTH","BEDFORD STREET","","","ACTIVE","MANHATTAN","","","",
"M022019196C94","EJM CONSULTING, LLC","'0211","7/15/2019 6:35:08 PM","7/25/2019 12:00:00 AM","7/30/2019 11:59:59 PM","'","CARMINE STREET","   7 AVENUE SOUTH","BEDFORD STREET","","","ACTIVE","MANHATTAN","","","",
"M022019196C93","EJM CONSULTING, LLC","'0203","7/15/2019 6:35:07 PM","7/25/2019 12:00:00 AM","7/30/2019 11:59:59 PM","'","CARMINE STREET","   7 AVENUE SOUTH","BEDFORD STREET","","","ACTIVE","MANHATTAN","","Main - Mobile","",
"M162019196A69","ACTION CARTING ENVIRONMENTAL SERVICES, INC.","'1601","7/15/2019 6:32:52 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","RIVERSIDE DRIVE","WEST  116 STREET","WEST  119 STREET","","","ACTIVE","MANHATTAN","Columbia University Facilities ","","",
"X162019196A37","ACTION CARTING ENVIRONMENTAL SERVICES, INC.","'1600","7/15/2019 6:32:51 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","LONGFELLOW AVENUE","EAST  173 STREET","EAST  174 STREET","","","ACTIVE","BRONX","Urban Homes ","","",
"B162019196B29","ACTION CARTING ENVIRONMENTAL SERVICES, INC.","'1600","7/15/2019 6:32:51 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","AVENUE X","EAST    3 STREET","EAST    4 STREET","","","ACTIVE","BROOKLYN","Portland  ","","",
"B162019196B28","ACTION CARTING ENVIRONMENTAL SERVICES, INC.","'1601","7/15/2019 6:32:51 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","FULTON STREET","ELM PLACE","GOLD STREET","","","ACTIVE","BROOKLYN","Champs #15069 ","","",
"B162019196B27","ACTION CARTING ENVIRONMENTAL SERVICES, INC.","'1600","7/15/2019 6:32:51 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","  77 STREET","COLONIAL ROAD","RIDGE BOULEVARD","","","ACTIVE","BROOKLYN","DVS Enterprises LLC  ","","",
"B162019196B26","REGENCY RECYCLING CORP.","'1601","7/15/2019 6:29:24 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","EASTERN PARKWAY","NEW YORK AVENUE","NOSTRAND AVENUE","","","ACTIVE","BROOKLYN","606 eastern parkway ","","",
"S162019196A55","ACTION CARTING ENVIRONMENTAL SERVICES, INC.","'1600","7/15/2019 6:27:34 PM","7/15/2019 6:27:34 PM","7/19/2019 11:59:59 PM","'","JEFFERSON AVENUE","LACONIA AVENUE","MASON AVENUE","","","ACTIVE","STATEN ISLAND","Liberty Dumpster Rental ","","",
"B162019196B25","REGENCY RECYCLING CORP.","'1600","7/15/2019 6:25:10 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","DEAN STREET","BEDFORD AVENUE","NOSTRAND AVENUE","","","ACTIVE","BROOKLYN","19 rogers ave  ","","",
"Q162019196A81","REGENCY RECYCLING CORP.","'1600","7/15/2019 6:21:34 PM","7/15/2019 6:21:34 PM","7/19/2019 11:59:59 PM","'","  82 AVENUE"," 265 STREET"," 266 STREET","","","ACTIVE","QUEENS","265-17 82nd ave. ","","",
"Q162019196A80","D.B. DEMOLITION INC.","'1600","7/15/2019 6:12:27 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","  87 STREET"," 156 AVENUE"," 157 AVENUE","","","ACTIVE","QUEENS","","","",
"Q162019196A79","D.B. DEMOLITION INC.","'1600","7/15/2019 6:12:27 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","HARMAN STREET","ONDERDONK AVENUE","WOODWARD AVENUE","","","ACTIVE","QUEENS","","","",
"B162019196B24","D.B. DEMOLITION INC.","'1601","7/15/2019 6:11:08 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","   5 AVENUE","  78 STREET","  79 STREET","","","ACTIVE","BROOKLYN","","","",
"B162019196B23","D.B. DEMOLITION INC.","'1600","7/15/2019 6:11:08 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","  58 STREET","   5 AVENUE","   6 AVENUE","","","ACTIVE","BROOKLYN","","","",
"B162019196B22","D.B. DEMOLITION INC.","'1600","7/15/2019 6:11:07 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","MONROE STREET","MARCUS GARVEY BOULEVARD","THROOP AVENUE","","","ACTIVE","BROOKLYN","","","",
"B162019196B21","D.B. DEMOLITION INC.","'1600","7/15/2019 6:11:07 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","  62 STREET","   8 AVENUE","   9 AVENUE","","","ACTIVE","BROOKLYN","","","",
"B162019196B20","D.B. DEMOLITION INC.","'1600","7/15/2019 6:11:06 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'","  11 STREET","   4 AVENUE","   5 AVENUE","","","ACTIVE","BROOKLYN","","","",
"Q162019196A78","REGENCY RECYCLING CORP.","'1600","7/15/2019 6:06:16 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'"," 209 STREET"," 115 AVENUE","MURDOCK AVENUE","","","ACTIVE","QUEENS","114-35 209th st  ","","",
"Q162019196A77","REGENCY RECYCLING CORP.","'1600","7/15/2019 6:01:41 PM","7/16/2019 12:00:00 AM","7/20/2019 11:59:59 PM","'"," 196 STREET","  50 AVENUE","  51 AVENUE","","","ACTIVE","QUEENS","50-18 196th st  ","","",
"Q162019196A76","REGENCY RECYCLING CORP.","'1600","7/15/2019 5:54:24 PM","7/15/2019 5:54:24 PM","7/19/2019 11:59:59 PM","'","COOLIDGE AVENUE","DANIELS STREET","SMEDLEY STREET","","","ACTIVE","QUEENS","144-10 coolidge ave. ","","",
"B022019196B39","GREAT CONSTRUCTION & RENOVATION INC. ","'0208","7/15/2019 5:54:22 PM","7/15/2019 5:54:22 PM","8/6/2019 11:59:59 PM","'","ATLANTIC AVENUE","BEDFORD PLACE","FRANKLIN AVENUE","","","ACTIVE","BROOKLYN","1322 Bedford Avenue, Brooklyn, NY 11216 ON ATLANTIC AVENUE BETWEEN BEDFORD AVENUE AND FRANKLIN AVENUE ","","",
"B022019196B38","GREAT CONSTRUCTION & RENOVATION INC. ","'0204","7/15/2019 5:54:21 PM","7/15/2019 5:54:21 PM","8/6/2019 11:59:59 PM","'","ATLANTIC AVENUE","BEDFORD PLACE","FRANKLIN AVENUE","","","ACTIVE","BROOKLYN","1322 Bedford Avenue, Brooklyn, NY 11216 ON ATLANTIC AVENUE BETWEEN BEDFORD AVENUE AND FRANKLIN AVENUE ","","Excavator",
"B022019196B37","GREAT CONSTRUCTION & RENOVATION INC. ","'0204","7/15/2019 5:54:21 PM","7/15/2019 5:54:21 PM","8/6/2019 11:59:59 PM","'","ATLANTIC AVENUE","BEDFORD PLACE","FRANKLIN AVENUE","","","ACTIVE","BROOKLYN","1322 Bedford Avenue, Brooklyn, NY 11216 ON ATLANTIC AVENUE BETWEEN BEDFORD AVENUE AND FRANKLIN AVENUE ","","Bobcat",
"B022019196B36","GREAT CONSTRUCTION & RENOVATION INC. ","'0215","7/15/2019 5:54:20 PM","7/15/2019 5:54:20 PM","8/6/2019 11:59:59 PM","'","ATLANTIC AVENUE","BEDFORD PLACE","FRANKLIN AVENUE","","","ACTIVE","BROOKLYN","1322 Bedford Avenue, Brooklyn, NY 11216 ON ATLANTIC AVENUE BETWEEN BEDFORD AVENUE AND FRANKLIN AVENUE ","","",
"X162019196A36","LEGACY CARTING CORP.","'1600","7/15/2019 5:52:42 PM","7/15/2019 5:52:42 PM","7/19/2019 11:59:59 PM","'","WATSON AVENUE","LELAND AVENUE","THIERIOT AVENUE","","","ACTIVE","BRONX","","","",
"M022019196C92","INTRICATE CONSTRUCTION, INC.","'0204","7/15/2019 5:47:59 PM","7/23/2019 12:00:00 AM","8/21/2019 11:59:59 PM","'","11 AVENUE","HIGH LINE","WEST   33 STREET","","","ACTIVE","MANHATTAN","AKA 530 W. 33rd ST. - ON 11th AVE. BETWEEN W. 33rd ST. AND W. 30th ST. ","","Compressor",
"M042019196A16","INTRICATE CONSTRUCTION, INC.","'0405","7/15/2019 5:47:58 PM","7/23/2019 12:00:00 AM","8/21/2019 11:59:59 PM","'","11 AVENUE","HIGH LINE","WEST   33 STREET","","","ACTIVE","MANHATTAN","AKA 530 W. 33rd ST. - ON 11th AVE. BETWEEN W. 33rd ST. AND W. 30th ST. ","","",
"M022019196C91","INTRICATE CONSTRUCTION, INC.","'0204","7/15/2019 5:47:58 PM","7/23/2019 12:00:00 AM","8/21/2019 11:59:59 PM","'","11 AVENUE","HIGH LINE","WEST   33 STREET","","","ACTIVE","MANHATTAN","AKA 530 W. 33rd ST. - ON 11th AVE. BETWEEN W. 33rd ST. AND W. 30th ST. ","","Backhoe",
"M022019196C90","INTRICATE CONSTRUCTION, INC.","'0215","7/15/2019 5:47:57 PM","7/23/2019 12:00:00 AM","8/21/2019 11:59:59 PM","'","11 AVENUE","HIGH LINE","WEST   33 STREET","","","ACTIVE","MANHATTAN","AKA 530 W. 33rd ST. - ON 11th AVE. BETWEEN W. 33rd ST. AND W. 30th ST. ","","",
"M022019196C89","INTRICATE CONSTRUCTION, INC.","'0214","7/15/2019 5:47:57 PM","7/23/2019 12:00:00 AM","8/21/2019 11:59:59 PM","'","11 AVENUE","HIGH LINE","WEST   33 STREET","","","ACTIVE","MANHATTAN","AKA 530 W. 33rd ST. - ON 11th AVE. BETWEEN W. 33rd ST. AND W. 30th ST. ","","",
"M022019196C88","INTRICATE CONSTRUCTION, INC.","'0211","7/15/2019 5:47:56 PM","7/23/2019 12:00:00 AM","8/21/2019 11:59:59 PM","'","11 AVENUE","HIGH LINE","WEST   33 STREET","","","ACTIVE","MANHATTAN","AKA 530 W. 33rd ST. - ON 11th AVE. BETWEEN W. 33rd ST. AND W. 30th ST. ","","",
"M022019196C87","INTRICATE CONSTRUCTION, INC.","'0208","7/15/2019 5:47:56 PM","7/23/2019 12:00:00 AM","8/21/2019 11:59:59 PM","'","11 AVENUE","HIGH LINE","WEST   33 STREET","","","ACTIVE","MANHATTAN","AKA 530 W. 33rd ST. - ON 11th AVE. BETWEEN W. 33rd ST. AND W. 30th ST. ","","",
"M012019196B79","INTRICATE CONSTRUCTION, INC.","'0118","7/15/2019 5:47:55 PM","7/23/2019 12:00:00 AM","8/21/2019 11:59:59 PM","'","11 AVENUE","HIGH LINE","WEST   33 STREET","","","ACTIVE","MANHATTAN","AKA 530 W. 33rd ST. - ON 11th AVE. BETWEEN W. 33rd ST. AND W. 30th ST. ","","",
"Q162019196A75","REGENCY RECYCLING CORP.","'1600","7/15/2019 5:45:36 PM","7/15/2019 5:45:36 PM","7/19/2019 11:59:59 PM","'"," 102 STREET","  63 DRIVE","  64 AVENUE","","","ACTIVE","QUEENS","63-60 102nd Street. ","","",
"M022019196C86","CONCORD PAINTING, INC.","'0204","7/15/2019 5:40:47 PM","7/15/2019 5:40:47 PM","8/10/2019 11:59:59 PM","'","WEST   23 STREET","   5 AVENUE","   6 AVENUE","","","ACTIVE","MANHATTAN","aka 40 W 23RD ST - IN FRONT OF PROPERTY ","","Scissor Lift",
"M022019196C85","CONCORD PAINTING, INC.","'0215","7/15/2019 5:40:46 PM","7/15/2019 5:40:46 PM","8/10/2019 11:59:59 PM","'","WEST   23 STREET","   5 AVENUE","   6 AVENUE","","","ACTIVE","MANHATTAN","aka 40 W 23RD ST - IN FRONT OF PROPERTY ","","",
"M022019196C84","STARR INDUSTRIES , LLC","'0204","7/15/2019 5:39:16 PM","7/15/2019 5:39:16 PM","7/31/2019 11:59:59 PM","'","CHARLTON STREET","GREENWICH STREET","HUDSON STREET","","","ACTIVE","MANHATTAN","345 Hudson Street ","","Boom Truck",
"M022019196C83","STARR INDUSTRIES , LLC","'0215","7/15/2019 5:39:16 PM","7/15/2019 5:39:16 PM","7/31/2019 11:59:59 PM","'","CHARLTON STREET","GREENWICH STREET","HUDSON STREET","","","ACTIVE","MANHATTAN","345 Hudson Street ","","",
"M022019196C82","STARR INDUSTRIES , LLC","'0211","7/15/2019 5:39:15 PM","7/15/2019 5:39:15 PM","7/31/2019 11:59:59 PM","'","CHARLTON STREET","GREENWICH STREET","HUDSON STREET","","","ACTIVE","MANHATTAN","345 Hudson Street ","","",
"M022019196C81","STARR INDUSTRIES , LLC","'0202","7/15/2019 5:39:15 PM","7/15/2019 5:39:15 PM","7/31/2019 11:59:59 PM","'","CHARLTON STREET","GREENWICH STREET","HUDSON STREET","","","ACTIVE","MANHATTAN","345 Hudson Street ","","",
"B192019196A05","CONSOLIDATED EDISON","'1901","7/15/2019 5:39:15 PM","7/15/2019 5:39:15 PM","10/12/2019 11:59:59 PM","'","FULTON STREET","BUFFALO AVENUE","MAC DOUGAL STREET","","","ACTIVE","BROOKLYN","","","",
"M022019196C80","STARR INDUSTRIES , LLC","'0204","7/15/2019 5:39:14 PM","7/15/2019 5:39:14 PM","7/31/2019 11:59:59 PM","'","HUDSON STREET","CHARLTON STREET","KING STREET","","","ACTIVE","MANHATTAN","","","Boom Truck",
"M022019196C79","STARR INDUSTRIES , LLC","'0215","7/15/2019 5:39:13 PM","7/15/2019 5:39:13 PM","7/31/2019 11:59:59 PM","'","HUDSON STREET","CHARLTON STREET","KING STREET","","","ACTIVE","MANHATTAN","","","",
"M022019196C78","STARR INDUSTRIES , LLC","'0211","7/15/2019 5:39:13 PM","7/15/2019 5:39:13 PM","7/31/2019 11:59:59 PM","'","HUDSON STREET","CHARLTON STREET","KING STREET","","","ACTIVE","MANHATTAN","","","",
"M022019196C77","STARR INDUSTRIES , LLC","'0202","7/15/2019 5:39:13 PM","7/15/2019 5:39:13 PM","7/31/2019 11:59:59 PM","'","HUDSON STREET","CHARLTON STREET","KING STREET","","","ACTIVE","MANHATTAN","","","",
"B042019196A34","SUPERIOR MANAGEMENT INCORPORATED","'0403","7/15/2019 5:35:35 PM","7/15/2019 5:35:35 PM","8/13/2019 11:59:59 PM","'","CALYER STREET","BANKER STREET","CLIFFORD PLACE","","","ACTIVE","BROOKLYN","","","",
"Q162019196A74","CERTIFIED CARTING, INC.","'1600","7/15/2019 5:30:25 PM","7/17/2019 12:00:00 AM","7/21/2019 11:59:59 PM","'"," 168 STREET","  93 AVENUE","LONG ISLAND RAILROAD","","","ACTIVE","QUEENS","","","",
"Q042019196A47","GAGAN G.C. INC.","'0403","7/15/2019 5:27:16 PM","7/15/2019 5:27:16 PM","8/10/2019 11:59:59 PM","'","JAMAICA AVENUE","  75 STREET","DEXTER COURT","","","ACTIVE","QUEENS","","","",
"B022019196B35","PATOMA INC.","'0204","7/15/2019 5:26:51 PM","7/15/2019 5:26:51 PM","10/8/2019 11:59:59 PM","'","ST NICHOLAS AVENUE","GATES AVENUE","LINDEN STREET","","","ACTIVE","BROOKLYN","","","Boom Truck",
"B022019196B34","PATOMA INC.","'0221","7/15/2019 5:26:51 PM","7/15/2019 5:26:51 PM","10/8/2019 11:59:59 PM","'","ST NICHOLAS AVENUE","GATES AVENUE","LINDEN STREET","","","ACTIVE","BROOKLYN","","","",
"B022019196B33","PATOMA INC.","'0215","7/15/2019 5:26:50 PM","7/15/2019 5:26:50 PM","10/8/2019 11:59:59 PM","'","ST NICHOLAS AVENUE","GATES AVENUE","LINDEN STREET","","","ACTIVE","BROOKLYN","","","",
"B022019196B32","PATOMA INC.","'0211","7/15/2019 5:26:50 PM","7/15/2019 5:26:50 PM","10/8/2019 11:59:59 PM","'","ST NICHOLAS AVENUE","GATES AVENUE","LINDEN STREET","","","ACTIVE","BROOKLYN","","","",
"B022019196B31","PATOMA INC.","'0201","7/15/2019 5:26:49 PM","7/15/2019 5:26:49 PM","10/8/2019 11:59:59 PM","'","ST NICHOLAS AVENUE","GATES AVENUE","LINDEN STREET","","","ACTIVE","BROOKLYN","","","",
